id,y
251.0,1
252.0,1
253.0,1
254.0,0
255.0,1
256.0,2
257.0,1
258.0,1
259.0,1
260.0,1
261.0,1
262.0,1
263.0,0
264.0,1
265.0,1
266.0,1
267.0,0
268.0,1
269.0,2
270.0,1
271.0,1
272.0,1
273.0,0
274.0,2
275.0,1
276.0,1
277.0,2
278.0,1
279.0,1
280.0,1
281.0,0
282.0,1
283.0,2
284.0,1
285.0,2
286.0,0
287.0,2
288.0,2
289.0,1
290.0,1
291.0,2
292.0,0
293.0,2
294.0,1
295.0,0
296.0,1
297.0,1
298.0,1
299.0,1
300.0,0
301.0,2
302.0,0
303.0,1
304.0,1
305.0,1
306.0,2
307.0,1
308.0,1
309.0,1
310.0,1
311.0,0
312.0,1
313.0,1
314.0,2
315.0,0
316.0,0
317.0,1
318.0,2
319.0,1
320.0,1
321.0,2
322.0,1
323.0,1
324.0,1
325.0,1
326.0,1
327.0,1
328.0,2
329.0,1
330.0,1
331.0,1
332.0,0
333.0,1
334.0,1
335.0,1
336.0,1
337.0,0
338.0,0
339.0,2
340.0,1
341.0,1
342.0,1
343.0,2
344.0,1
345.0,2
346.0,1
347.0,1
348.0,2
349.0,0
350.0,1
351.0,1
352.0,2
353.0,2
354.0,0
355.0,2
356.0,0
357.0,1
358.0,1
359.0,1
360.0,0
361.0,1
362.0,2
363.0,2
364.0,1
365.0,1
366.0,1
367.0,1
368.0,1
369.0,1
370.0,1
371.0,1
372.0,1
373.0,0
374.0,0
375.0,1
376.0,1
377.0,1
378.0,1
379.0,0
380.0,0
381.0,2
382.0,2
383.0,2
384.0,1
385.0,1
386.0,2
387.0,1
388.0,1
389.0,1
390.0,0
391.0,2
392.0,1
393.0,1
394.0,1
395.0,1
396.0,1
397.0,1
398.0,2
399.0,1
400.0,1
401.0,1
402.0,0
403.0,0
404.0,1
405.0,1
406.0,0
407.0,1
408.0,2
409.0,2
410.0,1
411.0,2
412.0,1
413.0,1
414.0,0
415.0,1
416.0,1
417.0,1
418.0,0
419.0,1
420.0,1
421.0,0
422.0,0
423.0,0
424.0,1
425.0,1
426.0,1
427.0,1
428.0,2
429.0,1
430.0,1
431.0,2
432.0,2
433.0,1
434.0,2
435.0,1
436.0,1
437.0,0
438.0,1
439.0,1
440.0,2
441.0,0
442.0,1
443.0,0
444.0,1
445.0,0
446.0,2
447.0,1
448.0,1
449.0,2
450.0,1
451.0,0
452.0,1
453.0,2
454.0,1
455.0,1
456.0,1
457.0,1
458.0,1
459.0,1
460.0,1
461.0,1
462.0,1
463.0,1
464.0,0
465.0,0
466.0,0
467.0,0
468.0,0
469.0,1
470.0,2
471.0,1
472.0,0
473.0,1
474.0,1
475.0,1
476.0,2
477.0,2
478.0,1
479.0,2
480.0,1
481.0,1
482.0,1
483.0,1
484.0,1
485.0,0
486.0,1
487.0,2
488.0,1
489.0,1
490.0,0
491.0,1
492.0,1
493.0,1
494.0,1
495.0,1
496.0,2
497.0,0
498.0,0
499.0,0
500.0,2
501.0,1
502.0,1
503.0,1
504.0,1
505.0,1
506.0,1
507.0,2
508.0,0
509.0,1
510.0,1
511.0,1
512.0,0
513.0,1
514.0,2
515.0,2
516.0,0
517.0,1
518.0,0
519.0,1
520.0,0
521.0,1
522.0,0
523.0,1
524.0,1
525.0,1
526.0,1
527.0,1
528.0,2
529.0,0
530.0,0
531.0,1
532.0,1
533.0,1
534.0,0
535.0,1
536.0,2
537.0,1
538.0,1
539.0,1
540.0,1
541.0,1
542.0,0
543.0,2
544.0,1
545.0,1
546.0,1
547.0,0
548.0,1
549.0,0
550.0,1
551.0,1
552.0,1
553.0,1
554.0,2
555.0,2
556.0,1
557.0,1
558.0,2
559.0,2
560.0,0
561.0,1
562.0,1
563.0,0
564.0,1
565.0,0
566.0,1
567.0,1
568.0,1
569.0,1
570.0,1
571.0,1
572.0,0
573.0,2
574.0,1
575.0,1
576.0,1
577.0,2
578.0,1
579.0,0
580.0,1
581.0,1
582.0,2
583.0,1
584.0,0
585.0,1
586.0,2
587.0,1
588.0,0
589.0,2
590.0,0
591.0,1
592.0,1
593.0,0
594.0,0
595.0,0
596.0,1
597.0,2
598.0,2
599.0,1
600.0,1
601.0,0
602.0,2
603.0,1
604.0,1
605.0,0
606.0,1
607.0,1
608.0,0
609.0,0
610.0,0
611.0,1
612.0,0
613.0,2
614.0,1
615.0,2
616.0,2
617.0,1
618.0,1
619.0,1
620.0,1
621.0,1
622.0,1
623.0,2
624.0,1
625.0,0
626.0,1
627.0,0
628.0,1
629.0,0
630.0,0
631.0,1
632.0,1
633.0,1
634.0,0
635.0,1
636.0,1
637.0,2
638.0,1
639.0,0
640.0,0
641.0,2
642.0,1
643.0,1
644.0,0
645.0,0
646.0,1
647.0,0
648.0,0
649.0,2
650.0,0
651.0,0
652.0,1
653.0,2
654.0,0
655.0,1
656.0,0
657.0,1
658.0,1
659.0,2
660.0,1
661.0,1
662.0,1
663.0,1
664.0,1
665.0,1
666.0,1
667.0,0
668.0,2
669.0,1
670.0,1
671.0,1
672.0,0
673.0,1
674.0,1
675.0,1
676.0,1
677.0,1
678.0,0
679.0,2
680.0,1
681.0,1
682.0,1
683.0,1
684.0,1
685.0,1
686.0,0
687.0,0
688.0,2
689.0,1
690.0,1
691.0,0
692.0,0
693.0,1
694.0,1
695.0,1
696.0,1
697.0,1
698.0,1
699.0,0
700.0,1
701.0,1
702.0,1
703.0,1
704.0,1
705.0,0
706.0,2
707.0,1
708.0,1
709.0,0
710.0,0
711.0,1
712.0,2
713.0,2
714.0,2
715.0,1
716.0,1
717.0,0
718.0,1
719.0,1
720.0,2
721.0,1
722.0,2
723.0,2
724.0,1
725.0,1
726.0,1
727.0,1
728.0,2
729.0,0
730.0,0
731.0,1
732.0,1
733.0,0
734.0,1
735.0,0
736.0,1
737.0,1
738.0,1
739.0,1
740.0,1
741.0,0
742.0,1
743.0,1
744.0,1
745.0,2
746.0,1
747.0,2
748.0,0
749.0,2
750.0,1
751.0,1
752.0,0
753.0,1
754.0,1
755.0,1
756.0,1
757.0,1
758.0,1
759.0,1
760.0,1
761.0,1
762.0,1
763.0,2
764.0,1
765.0,2
766.0,1
767.0,1
768.0,1
769.0,2
770.0,1
771.0,2
772.0,1
773.0,1
774.0,1
775.0,1
776.0,0
777.0,1
778.0,1
779.0,0
780.0,1
781.0,1
782.0,0
783.0,0
784.0,2
785.0,2
786.0,2
787.0,1
788.0,0
789.0,1
790.0,1
791.0,1
792.0,1
793.0,1
794.0,1
795.0,1
796.0,1
797.0,1
798.0,0
799.0,2
800.0,1
801.0,0
802.0,1
803.0,1
804.0,1
805.0,0
806.0,1
807.0,1
808.0,1
809.0,0
810.0,1
811.0,1
812.0,1
813.0,1
814.0,1
815.0,0
816.0,1
817.0,1
818.0,1
819.0,1
820.0,1
821.0,1
822.0,1
823.0,2
824.0,2
825.0,1
826.0,1
827.0,0
828.0,0
829.0,1
830.0,1
831.0,1
832.0,1
833.0,1
834.0,1
835.0,1
836.0,1
837.0,1
838.0,1
839.0,1
840.0,1
841.0,1
842.0,1
843.0,1
844.0,1
845.0,0
846.0,0
847.0,2
848.0,2
849.0,2
850.0,2
851.0,1
852.0,1
853.0,1
854.0,1
855.0,1
856.0,1
857.0,2
858.0,2
859.0,1
860.0,1
861.0,2
862.0,1
863.0,1
864.0,1
865.0,1
866.0,0
867.0,1
868.0,1
869.0,1
870.0,2
871.0,0
872.0,1
873.0,1
874.0,1
875.0,2
876.0,0
877.0,0
878.0,1
879.0,1
880.0,1
881.0,1
882.0,1
883.0,1
884.0,1
885.0,1
886.0,1
887.0,0
888.0,1
889.0,2
890.0,1
891.0,2
892.0,0
893.0,1
894.0,1
895.0,1
896.0,1
897.0,2
898.0,0
899.0,0
900.0,1
901.0,0
902.0,0
903.0,2
904.0,1
905.0,0
906.0,0
907.0,1
908.0,1
909.0,1
910.0,1
911.0,1
912.0,1
913.0,1
914.0,1
915.0,1
916.0,1
917.0,1
918.0,1
919.0,1
920.0,2
921.0,1
922.0,0
923.0,2
924.0,1
925.0,0
926.0,1
927.0,0
928.0,1
929.0,1
930.0,1
931.0,2
932.0,2
933.0,1
934.0,1
935.0,1
936.0,1
937.0,1
938.0,0
939.0,2
940.0,1
941.0,0
942.0,1
943.0,2
944.0,1
945.0,1
946.0,2
947.0,2
948.0,1
949.0,0
950.0,1
951.0,0
952.0,1
953.0,1
954.0,2
955.0,1
956.0,1
957.0,1
958.0,2
959.0,0
960.0,2
961.0,0
962.0,2
963.0,1
964.0,1
965.0,1
966.0,0
967.0,1
968.0,1
969.0,2
970.0,1
971.0,1
972.0,2
973.0,1
974.0,0
975.0,1
976.0,2
977.0,1
978.0,0
979.0,2
980.0,1
981.0,2
982.0,2
983.0,1
984.0,1
985.0,2
986.0,1
987.0,1
988.0,1
989.0,1
990.0,0
991.0,1
992.0,0
993.0,1
994.0,1
995.0,1
996.0,1
997.0,1
998.0,0
999.0,1
1000.0,1
1001.0,1
1002.0,0
1003.0,2
1004.0,1
1005.0,0
1006.0,2
1007.0,2
1008.0,1
1009.0,1
1010.0,0
1011.0,0
1012.0,1
1013.0,1
1014.0,1
1015.0,0
1016.0,1
1017.0,0
1018.0,1
1019.0,1
1020.0,0
1021.0,1
1022.0,1
1023.0,1
1024.0,1
1025.0,1
1026.0,1
1027.0,1
1028.0,1
1029.0,1
1030.0,2
1031.0,0
1032.0,0
1033.0,1
1034.0,0
1035.0,0
1036.0,2
1037.0,1
1038.0,0
1039.0,1
1040.0,1
1041.0,1
1042.0,1
1043.0,1
1044.0,2
1045.0,1
1046.0,1
1047.0,1
1048.0,2
1049.0,2
1050.0,1
1051.0,1
1052.0,2
1053.0,1
1054.0,0
1055.0,0
1056.0,1
1057.0,1
1058.0,1
1059.0,0
1060.0,1
1061.0,1
1062.0,1
1063.0,1
1064.0,1
1065.0,1
1066.0,1
1067.0,0
1068.0,2
1069.0,1
1070.0,1
1071.0,2
1072.0,2
1073.0,1
1074.0,0
1075.0,2
1076.0,1
1077.0,1
1078.0,1
1079.0,1
1080.0,2
1081.0,1
1082.0,1
1083.0,1
1084.0,0
1085.0,0
1086.0,1
1087.0,2
1088.0,1
1089.0,1
1090.0,2
1091.0,1
1092.0,2
1093.0,1
1094.0,0
1095.0,1
1096.0,1
1097.0,1
1098.0,2
1099.0,0
1100.0,1
1101.0,1
1102.0,1
1103.0,0
1104.0,1
1105.0,1
1106.0,0
1107.0,1
1108.0,1
1109.0,0
1110.0,1
1111.0,2
1112.0,1
1113.0,1
1114.0,1
1115.0,0
1116.0,1
1117.0,1
1118.0,2
1119.0,2
1120.0,1
1121.0,1
1122.0,1
1123.0,1
1124.0,1
1125.0,0
1126.0,0
1127.0,2
1128.0,2
1129.0,2
1130.0,1
1131.0,1
1132.0,1
1133.0,2
1134.0,0
1135.0,1
1136.0,1
1137.0,0
1138.0,0
1139.0,1
1140.0,0
1141.0,1
1142.0,1
1143.0,1
1144.0,0
1145.0,1
1146.0,2
1147.0,2
1148.0,1
1149.0,1
1150.0,1
1151.0,1
1152.0,1
1153.0,1
1154.0,1
1155.0,2
1156.0,1
1157.0,1
1158.0,0
1159.0,1
1160.0,2
1161.0,1
1162.0,1
1163.0,0
1164.0,1
1165.0,1
1166.0,1
1167.0,2
1168.0,2
1169.0,1
1170.0,2
1171.0,2
1172.0,1
1173.0,0
1174.0,1
1175.0,2
1176.0,1
1177.0,1
1178.0,1
1179.0,1
1180.0,0
1181.0,0
1182.0,2
1183.0,1
1184.0,1
1185.0,1
1186.0,0
1187.0,1
1188.0,0
1189.0,2
1190.0,0
1191.0,0
1192.0,1
1193.0,1
1194.0,1
1195.0,0
1196.0,1
1197.0,1
1198.0,1
1199.0,1
1200.0,0
1201.0,1
1202.0,1
1203.0,1
1204.0,1
1205.0,1
1206.0,1
1207.0,0
1208.0,0
1209.0,1
1210.0,1
1211.0,1
1212.0,1
1213.0,1
1214.0,1
1215.0,0
1216.0,2
1217.0,2
1218.0,0
1219.0,0
1220.0,0
1221.0,1
1222.0,0
1223.0,1
1224.0,0
1225.0,1
1226.0,1
1227.0,0
1228.0,1
1229.0,2
1230.0,0
1231.0,1
1232.0,0
1233.0,1
1234.0,1
1235.0,1
1236.0,1
1237.0,0
1238.0,1
1239.0,1
1240.0,1
1241.0,2
1242.0,1
1243.0,0
1244.0,0
1245.0,1
1246.0,1
1247.0,1
1248.0,0
1249.0,1
1250.0,2
1251.0,1
1252.0,0
1253.0,1
1254.0,1
1255.0,1
1256.0,2
1257.0,1
1258.0,0
1259.0,2
1260.0,1
1261.0,1
1262.0,1
1263.0,1
1264.0,1
1265.0,2
1266.0,1
1267.0,2
1268.0,1
1269.0,1
1270.0,1
1271.0,1
1272.0,1
1273.0,1
1274.0,1
1275.0,0
1276.0,1
1277.0,0
1278.0,1
1279.0,1
1280.0,1
1281.0,1
1282.0,0
1283.0,2
1284.0,1
1285.0,1
1286.0,0
1287.0,1
1288.0,0
1289.0,2
1290.0,0
1291.0,1
1292.0,1
1293.0,1
1294.0,0
1295.0,1
1296.0,2
1297.0,1
1298.0,1
1299.0,1
1300.0,0
1301.0,2
1302.0,1
1303.0,1
1304.0,2
1305.0,1
1306.0,0
1307.0,2
1308.0,2
1309.0,1
1310.0,2
1311.0,1
1312.0,0
1313.0,0
1314.0,2
1315.0,1
1316.0,1
1317.0,2
1318.0,2
1319.0,1
1320.0,1
1321.0,0
1322.0,1
1323.0,2
1324.0,1
1325.0,1
1326.0,1
1327.0,1
1328.0,1
1329.0,2
1330.0,2
1331.0,0
1332.0,1
1333.0,2
1334.0,0
1335.0,1
1336.0,0
1337.0,1
1338.0,2
1339.0,0
1340.0,2
1341.0,1
1342.0,1
1343.0,1
1344.0,1
1345.0,1
1346.0,1
1347.0,1
1348.0,2
1349.0,1
1350.0,1
1351.0,2
1352.0,1
1353.0,0
1354.0,0
1355.0,1
1356.0,2
1357.0,1
1358.0,1
1359.0,1
1360.0,2
1361.0,0
1362.0,0
1363.0,0
1364.0,2
1365.0,1
1366.0,0
1367.0,1
1368.0,2
1369.0,0
1370.0,1
1371.0,0
1372.0,1
1373.0,0
1374.0,1
1375.0,1
1376.0,0
1377.0,1
1378.0,2
1379.0,2
1380.0,1
1381.0,1
1382.0,0
1383.0,1
1384.0,2
1385.0,0
1386.0,2
1387.0,1
1388.0,0
1389.0,2
1390.0,1
1391.0,0
1392.0,1
1393.0,1
1394.0,2
1395.0,1
1396.0,2
1397.0,1
1398.0,2
1399.0,1
1400.0,1
1401.0,1
1402.0,1
1403.0,2
1404.0,1
1405.0,1
1406.0,1
1407.0,0
1408.0,0
1409.0,1
1410.0,1
1411.0,2
1412.0,2
1413.0,1
1414.0,2
1415.0,1
1416.0,1
1417.0,0
1418.0,0
1419.0,1
1420.0,1
1421.0,1
1422.0,1
1423.0,0
1424.0,2
1425.0,1
1426.0,1
1427.0,0
1428.0,1
1429.0,1
1430.0,0
1431.0,1
1432.0,0
1433.0,0
1434.0,1
1435.0,1
1436.0,1
1437.0,0
1438.0,1
1439.0,1
1440.0,1
1441.0,0
1442.0,1
1443.0,1
1444.0,1
1445.0,1
1446.0,2
1447.0,0
1448.0,0
1449.0,1
1450.0,1
1451.0,1
1452.0,1
1453.0,2
1454.0,1
1455.0,1
1456.0,1
1457.0,0
1458.0,1
1459.0,1
1460.0,1
1461.0,0
1462.0,2
1463.0,2
1464.0,1
1465.0,2
1466.0,1
1467.0,1
1468.0,1
1469.0,0
1470.0,1
1471.0,0
1472.0,2
1473.0,1
1474.0,2
1475.0,1
1476.0,1
1477.0,2
1478.0,0
1479.0,2
1480.0,1
1481.0,2
1482.0,0
1483.0,1
1484.0,0
1485.0,1
1486.0,0
1487.0,1
1488.0,0
1489.0,1
1490.0,2
1491.0,2
1492.0,1
1493.0,0
1494.0,1
1495.0,2
1496.0,1
1497.0,1
1498.0,0
1499.0,2
1500.0,2
1501.0,1
1502.0,1
1503.0,0
1504.0,0
1505.0,0
1506.0,1
1507.0,1
1508.0,1
1509.0,0
1510.0,1
1511.0,2
1512.0,2
1513.0,1
1514.0,1
1515.0,0
1516.0,0
1517.0,0
1518.0,1
1519.0,1
1520.0,1
1521.0,1
1522.0,2
1523.0,0
1524.0,0
1525.0,2
1526.0,1
1527.0,1
1528.0,1
1529.0,2
1530.0,2
1531.0,1
1532.0,1
1533.0,1
1534.0,1
1535.0,0
1536.0,0
1537.0,1
1538.0,1
1539.0,0
1540.0,1
1541.0,1
1542.0,1
1543.0,0
1544.0,1
1545.0,2
1546.0,1
1547.0,1
1548.0,1
1549.0,1
1550.0,2
1551.0,1
1552.0,2
1553.0,0
1554.0,1
1555.0,2
1556.0,1
1557.0,2
1558.0,2
1559.0,2
1560.0,2
1561.0,2
1562.0,0
1563.0,1
1564.0,1
1565.0,1
1566.0,1
1567.0,1
1568.0,2
1569.0,1
1570.0,1
1571.0,0
1572.0,0
1573.0,1
1574.0,1
1575.0,2
1576.0,0
1577.0,1
1578.0,2
1579.0,1
1580.0,1
1581.0,1
1582.0,1
1583.0,1
1584.0,0
1585.0,2
1586.0,1
1587.0,1
1588.0,1
1589.0,1
1590.0,1
1591.0,2
1592.0,1
1593.0,2
1594.0,0
1595.0,1
1596.0,0
1597.0,1
1598.0,1
1599.0,1
1600.0,0
1601.0,0
1602.0,0
1603.0,1
1604.0,1
1605.0,1
1606.0,2
1607.0,0
1608.0,2
1609.0,0
1610.0,1
1611.0,2
1612.0,1
1613.0,0
1614.0,2
1615.0,1
1616.0,1
1617.0,1
1618.0,0
1619.0,1
1620.0,2
1621.0,1
1622.0,2
1623.0,0
1624.0,2
1625.0,1
1626.0,1
1627.0,0
1628.0,0
1629.0,1
1630.0,2
1631.0,1
1632.0,1
1633.0,0
1634.0,1
1635.0,1
1636.0,1
1637.0,1
1638.0,0
1639.0,1
1640.0,0
1641.0,2
1642.0,2
1643.0,0
1644.0,1
1645.0,1
1646.0,2
1647.0,1
1648.0,1
1649.0,0
1650.0,1
1651.0,1
1652.0,1
1653.0,2
1654.0,0
1655.0,0
1656.0,1
1657.0,0
1658.0,1
1659.0,1
1660.0,2
1661.0,0
1662.0,1
1663.0,2
1664.0,2
1665.0,1
1666.0,1
1667.0,1
1668.0,0
1669.0,2
1670.0,1
1671.0,1
1672.0,0
1673.0,2
1674.0,1
1675.0,1
1676.0,0
1677.0,1
1678.0,1
1679.0,1
1680.0,1
1681.0,1
1682.0,0
1683.0,1
1684.0,2
1685.0,1
1686.0,1
1687.0,2
1688.0,1
1689.0,1
1690.0,1
1691.0,1
1692.0,1
1693.0,2
1694.0,1
1695.0,2
1696.0,1
1697.0,1
1698.0,0
1699.0,1
1700.0,1
1701.0,1
1702.0,1
1703.0,1
1704.0,1
1705.0,2
1706.0,1
1707.0,1
1708.0,2
1709.0,1
1710.0,1
1711.0,1
1712.0,1
1713.0,1
1714.0,2
1715.0,1
1716.0,1
1717.0,1
1718.0,0
1719.0,0
1720.0,1
1721.0,1
1722.0,0
1723.0,1
1724.0,2
1725.0,0
1726.0,1
1727.0,0
1728.0,1
1729.0,0
1730.0,0
1731.0,1
1732.0,2
1733.0,1
1734.0,0
1735.0,2
1736.0,0
1737.0,1
1738.0,2
1739.0,1
1740.0,0
1741.0,1
1742.0,1
1743.0,1
1744.0,0
1745.0,1
1746.0,2
1747.0,1
1748.0,1
1749.0,1
1750.0,1
1751.0,2
1752.0,2
1753.0,1
1754.0,1
1755.0,1
1756.0,1
1757.0,1
1758.0,1
1759.0,0
1760.0,2
1761.0,1
1762.0,1
1763.0,2
1764.0,1
1765.0,1
1766.0,1
1767.0,2
1768.0,1
1769.0,2
1770.0,1
1771.0,1
1772.0,2
1773.0,2
1774.0,1
1775.0,2
1776.0,2
1777.0,0
1778.0,2
1779.0,1
1780.0,1
1781.0,0
1782.0,0
1783.0,1
1784.0,1
1785.0,1
1786.0,1
1787.0,0
1788.0,1
1789.0,2
1790.0,1
1791.0,0
1792.0,2
1793.0,1
1794.0,1
1795.0,2
1796.0,1
1797.0,2
1798.0,2
1799.0,2
1800.0,1
1801.0,2
1802.0,2
1803.0,2
1804.0,2
1805.0,1
1806.0,1
1807.0,1
1808.0,1
1809.0,1
1810.0,1
1811.0,1
1812.0,0
1813.0,1
1814.0,0
1815.0,0
1816.0,0
1817.0,1
1818.0,1
1819.0,2
1820.0,2
1821.0,1
1822.0,2
1823.0,2
1824.0,0
1825.0,0
1826.0,1
1827.0,1
1828.0,1
1829.0,0
1830.0,1
1831.0,0
1832.0,2
1833.0,1
1834.0,1
1835.0,1
1836.0,1
1837.0,1
1838.0,0
1839.0,1
1840.0,1
1841.0,0
1842.0,2
1843.0,1
1844.0,1
1845.0,1
1846.0,1
1847.0,1
1848.0,1
1849.0,0
1850.0,2
1851.0,2
1852.0,1
1853.0,1
1854.0,2
1855.0,1
1856.0,2
1857.0,1
1858.0,1
1859.0,0
1860.0,0
1861.0,1
1862.0,0
1863.0,1
1864.0,1
1865.0,1
1866.0,2
1867.0,1
1868.0,1
1869.0,1
1870.0,2
1871.0,1
1872.0,1
1873.0,1
1874.0,2
1875.0,1
1876.0,0
1877.0,1
1878.0,1
1879.0,1
1880.0,0
1881.0,1
1882.0,1
1883.0,1
1884.0,1
1885.0,1
1886.0,2
1887.0,1
1888.0,0
1889.0,1
1890.0,1
1891.0,0
1892.0,2
1893.0,2
1894.0,1
1895.0,0
1896.0,1
1897.0,1
1898.0,0
1899.0,1
1900.0,0
1901.0,1
1902.0,1
1903.0,0
1904.0,2
1905.0,1
1906.0,1
1907.0,1
1908.0,1
1909.0,1
1910.0,0
1911.0,0
1912.0,2
1913.0,0
1914.0,1
1915.0,1
1916.0,2
1917.0,1
1918.0,0
1919.0,1
1920.0,1
1921.0,2
1922.0,1
1923.0,2
1924.0,2
1925.0,1
1926.0,1
1927.0,1
1928.0,1
1929.0,1
1930.0,0
1931.0,1
1932.0,2
1933.0,0
1934.0,2
1935.0,2
1936.0,1
1937.0,2
1938.0,1
1939.0,2
1940.0,1
1941.0,0
1942.0,2
1943.0,1
1944.0,0
1945.0,1
1946.0,2
1947.0,1
1948.0,1
1949.0,1
1950.0,1
1951.0,1
1952.0,2
1953.0,1
1954.0,2
1955.0,0
1956.0,2
1957.0,0
1958.0,1
1959.0,1
1960.0,1
1961.0,1
1962.0,1
1963.0,1
1964.0,1
1965.0,1
1966.0,1
1967.0,2
1968.0,1
1969.0,0
1970.0,2
1971.0,2
1972.0,1
1973.0,1
1974.0,2
1975.0,1
1976.0,0
1977.0,1
1978.0,0
1979.0,1
1980.0,1
1981.0,1
1982.0,1
1983.0,1
1984.0,1
1985.0,1
1986.0,0
1987.0,1
1988.0,1
1989.0,0
1990.0,1
1991.0,1
1992.0,1
1993.0,1
1994.0,0
1995.0,0
1996.0,1
1997.0,1
1998.0,2
1999.0,2
2000.0,0
2001.0,1
2002.0,1
2003.0,1
2004.0,2
2005.0,1
2006.0,1
2007.0,2
2008.0,1
2009.0,1
2010.0,1
2011.0,2
2012.0,2
2013.0,0
2014.0,1
2015.0,1
2016.0,0
2017.0,1
2018.0,2
2019.0,1
2020.0,1
2021.0,2
2022.0,1
2023.0,1
2024.0,1
2025.0,1
2026.0,0
2027.0,1
2028.0,0
2029.0,1
2030.0,1
2031.0,1
2032.0,1
2033.0,1
2034.0,2
2035.0,1
2036.0,1
2037.0,2
2038.0,1
2039.0,1
2040.0,1
2041.0,1
2042.0,1
2043.0,1
2044.0,1
2045.0,1
2046.0,0
2047.0,2
2048.0,0
2049.0,1
2050.0,1
2051.0,1
2052.0,0
2053.0,1
2054.0,1
2055.0,1
2056.0,0
2057.0,2
2058.0,2
2059.0,1
2060.0,1
2061.0,1
2062.0,1
2063.0,2
2064.0,1
2065.0,0
2066.0,1
2067.0,1
2068.0,1
2069.0,1
2070.0,0
2071.0,1
2072.0,1
2073.0,1
2074.0,0
2075.0,2
2076.0,1
2077.0,1
2078.0,1
2079.0,1
2080.0,0
2081.0,0
2082.0,2
2083.0,0
2084.0,0
2085.0,1
2086.0,1
2087.0,1
2088.0,2
2089.0,1
2090.0,2
2091.0,0
2092.0,0
2093.0,2
2094.0,1
2095.0,1
2096.0,1
2097.0,1
2098.0,0
2099.0,1
2100.0,2
2101.0,1
2102.0,1
2103.0,1
2104.0,1
2105.0,2
2106.0,0
2107.0,1
2108.0,1
2109.0,2
2110.0,2
2111.0,1
2112.0,2
2113.0,1
2114.0,1
2115.0,0
2116.0,1
2117.0,1
2118.0,0
2119.0,1
2120.0,1
2121.0,1
2122.0,1
2123.0,0
2124.0,0
2125.0,1
2126.0,2
2127.0,1
2128.0,1
2129.0,1
2130.0,1
2131.0,1
2132.0,1
2133.0,2
2134.0,1
2135.0,1
2136.0,0
2137.0,1
2138.0,2
2139.0,1
2140.0,2
