id,y
1231,1
1232,2
1233,1
1234,0
1235,1
1236,1
1237,1
1238,1
1239,1
1240,1
1241,2
1242,1
1243,0
1244,0
1245,2
1246,1
1247,1
1248,2
1249,1
1250,2
1251,1
1252,0
1253,1
1254,1
1255,2
1256,2
1257,0
1258,0
1259,2
1260,1
1261,1
1262,1
1263,1
1264,1
1265,2
1266,1
1267,0
1268,1
1269,1
1270,1
1271,1
1272,1
1273,1
1274,1
1275,2
1276,2
1277,0
1278,0
1279,1
1280,1
1281,1
1282,0
1283,2
1284,1
1285,1
1286,0
1287,1
1288,2
1289,0
1290,0
1291,1
1292,1
1293,1
1294,2
1295,1
1296,2
1297,1
1298,1
1299,0
1300,0
1301,2
1302,1
1303,1
1304,2
1305,1
1306,0
1307,1
1308,2
1309,1
1310,2
1311,1
1312,0
1313,2
1314,2
1315,1
1316,1
1317,2
1318,2
1319,1
1320,1
1321,2
1322,1
1323,2
1324,1
1325,1
1326,1
1327,1
1328,2
1329,2
1330,2
1331,0
1332,0
1333,2
1334,0
1335,1
1336,0
1337,1
1338,2
1339,2
1340,2
1341,0
1342,2
1343,1
1344,1
1345,1
1346,1
1347,1
1348,2
1349,2
1350,1
1351,0
1352,0
1353,0
1354,2
1355,1
1356,0
1357,2
1358,1
1359,1
1360,2
1361,0
1362,0
1363,0
1364,0
1365,2
1366,2
1367,0
1368,2
1369,0
1370,1
1371,1
1372,1
1373,1
1374,1
1375,1
1376,0
1377,1
1378,2
1379,2
1380,1
1381,1
1382,2
1383,1
1384,2
1385,0
1386,2
1387,1
1388,1
1389,2
1390,1
1391,1
1392,1
1393,1
1394,0
1395,1
1396,0
1397,1
1398,2
1399,1
1400,1
1401,1
1402,1
1403,2
1404,1
1405,1
1406,0
1407,1
1408,0
1409,1
1410,1
1411,0
1412,0
1413,1
1414,2
1415,1
1416,1
1417,0
1418,1
1419,1
1420,1
1421,1
1422,1
1423,0
1424,2
1425,1
1426,1
1427,0
1428,2
1429,1
1430,1
1431,1
1432,0
1433,2
1434,1
1435,1
1436,1
1437,0
1438,1
1439,1
1440,1
1441,0
1442,1
1443,1
1444,1
1445,1
1446,0
1447,0
1448,0
1449,2
1450,1
1451,0
1452,1
1453,1
1454,1
1455,1
1456,1
1457,0
1458,1
1459,1
1460,1
1461,0
1462,2
1463,2
1464,1
1465,0
1466,1
1467,1
1468,1
1469,2
1470,1
1471,2
1472,0
1473,2
1474,2
1475,1
1476,1
1477,2
1478,0
1479,2
1480,1
1481,2
1482,0
1483,1
1484,1
1485,1
1486,0
1487,1
1488,1
1489,1
1490,2
1491,2
1492,1
1493,2
1494,1
1495,2
1496,1
1497,1
1498,1
1499,2
1500,2
1501,1
1502,1
1503,1
1504,0
1505,0
1506,1
1507,1
1508,1
1509,0
1510,0
1511,2
1512,2
1513,1
1514,1
1515,0
1516,2
1517,0
1518,1
1519,1
1520,1
1521,1
1522,0
1523,0
1524,1
1525,2
1526,1
1527,1
1528,1
1529,0
1530,2
1531,1
1532,1
1533,0
1534,1
1535,0
1536,2
1537,1
1538,1
1539,2
1540,1
1541,2
1542,1
1543,0
1544,1
1545,2
1546,0
1547,1
1548,1
1549,1
1550,2
1551,1
1552,0
1553,0
1554,1
1555,2
1556,1
1557,2
1558,1
1559,2
1560,0
1561,2
1562,0
1563,1
1564,1
1565,2
1566,1
1567,1
1568,2
1569,1
1570,1
1571,0
1572,0
1573,2
1574,1
1575,2
1576,1
1577,2
1578,2
1579,1
1580,1
1581,1
1582,1
1583,1
1584,2
1585,0
1586,1
1587,1
1588,1
1589,1
1590,1
1591,2
1592,1
1593,2
1594,0
1595,1
1596,0
1597,1
1598,1
1599,1
1600,0
1601,2
1602,0
1603,1
1604,1
1605,1
1606,2
1607,0
1608,2
1609,0
1610,0
1611,2
1612,1
1613,0
1614,2
1615,1
1616,1
1617,1
1618,0
1619,1
1620,2
1621,1
1622,2
1623,1
1624,2
1625,1
1626,0
1627,0
1628,2
1629,2
1630,2
1631,1
1632,1
1633,2
1634,1
1635,1
1636,1
1637,1
1638,0
1639,1
1640,2
1641,2
1642,2
1643,0
1644,2
1645,1
1646,2
1647,1
1648,1
1649,0
1650,1
1651,1
1652,1
1653,0
1654,0
1655,0
1656,1
1657,0
1658,0
1659,2
1660,2
1661,2
1662,1
1663,2
1664,2
1665,1
1666,2
1667,1
1668,0
1669,2
1670,1
1671,1
1672,2
1673,2
1674,1
1675,1
1676,0
1677,1
1678,1
1679,1
1680,1
1681,1
1682,0
1683,1
1684,2
1685,1
1686,1
1687,2
1688,1
1689,0
1690,1
1691,1
1692,1
1693,0
1694,1
1695,2
1696,1
1697,1
1698,1
1699,1
1700,1
1701,1
1702,1
1703,1
1704,0
1705,2
1706,0
1707,1
1708,2
1709,1
1710,1
1711,1
1712,1
1713,1
1714,2
1715,1
1716,1
1717,1
1718,2
1719,0
1720,1
1721,1
1722,1
1723,1
1724,2
1725,0
1726,1
1727,0
1728,1
1729,0
1730,2
1731,1
1732,2
1733,1
1734,1
1735,2
1736,0
1737,1
1738,2
1739,2
1740,0
1741,1
1742,1
1743,1
1744,2
1745,2
1746,0
1747,0
1748,1
1749,2
1750,0
1751,0
1752,2
1753,1
1754,1
1755,1
1756,0
1757,1
1758,1
1759,1
1760,0
1761,1
1762,1
1763,1
1764,1
1765,1
1766,1
1767,2
1768,1
1769,2
1770,0
1771,1
1772,2
1773,2
1774,1
1775,2
1776,2
1777,0
1778,2
1779,1
1780,1
1781,0
1782,2
1783,1
1784,1
1785,1
1786,0
1787,0
1788,1
1789,2
1790,1
1791,0
1792,2
1793,1
1794,1
1795,2
1796,1
1797,2
1798,2
1799,0
1800,1
1801,2
1802,2
1803,2
1804,2
1805,1
1806,1
1807,1
1808,0
1809,1
1810,1
1811,2
1812,0
1813,1
1814,1
1815,1
1816,0
1817,2
1818,1
1819,2
1820,2
1821,1
1822,0
1823,2
1824,0
1825,0
1826,1
1827,1
1828,1
1829,0
1830,1
1831,2
1832,2
1833,0
1834,1
1835,1
1836,0
1837,1
1838,0
1839,1
1840,1
1841,0
1842,0
1843,2
1844,2
1845,1
1846,1
1847,1
1848,1
1849,2
1850,2
1851,2
1852,1
1853,1
1854,2
1855,1
1856,2
1857,1
1858,1
1859,0
1860,2
1861,1
1862,2
1863,2
1864,1
1865,1
1866,2
1867,1
1868,1
1869,1
1870,2
1871,1
1872,2
1873,2
1874,2
1875,1
1876,0
1877,1
1878,1
1879,1
1880,2
1881,1
1882,1
1883,0
1884,1
1885,1
1886,2
1887,1
1888,0
1889,1
1890,1
1891,0
1892,2
1893,0
1894,1
1895,0
1896,1
1897,1
1898,1
1899,1
1900,2
1901,1
1902,1
1903,1
1904,0
1905,1
1906,1
1907,1
1908,1
1909,1
1910,0
1911,0
1912,2
1913,0
1914,1
1915,1
1916,2
1917,1
1918,0
1919,1
1920,2
1921,2
1922,1
1923,2
1924,2
1925,1
1926,1
1927,1
1928,2
1929,1
1930,0
1931,1
1932,2
1933,0
1934,2
1935,2
1936,1
1937,2
1938,2
1939,2
1940,1
1941,2
1942,2
1943,1
1944,2
1945,1
1946,2
1947,1
1948,1
1949,1
1950,1
1951,0
1952,0
1953,1
1954,2
1955,0
1956,0
1957,1
1958,1
1959,1
1960,1
1961,2
1962,1
1963,1
1964,1
1965,0
1966,1
1967,2
1968,1
1969,2
1970,2
1971,2
1972,1
1973,1
1974,0
1975,1
1976,1
1977,1
1978,2
1979,1
1980,1
1981,1
1982,1
1983,1
1984,1
1985,1
1986,0
1987,1
1988,1
1989,0
1990,2
1991,1
1992,1
1993,1
1994,1
1995,0
1996,1
1997,0
1998,2
1999,2
2000,0
2001,1
2002,1
2003,1
2004,2
2005,1
2006,1
2007,0
2008,1
2009,1
2010,0
2011,0
2012,2
2013,0
2014,0
2015,1
2016,0
2017,1
2018,2
2019,1
2020,2
2021,2
2022,1
2023,0
2024,1
2025,0
2026,2
2027,1
2028,0
2029,1
2030,2
2031,1
2032,1
2033,1
2034,2
2035,1
2036,1
2037,0
2038,1
2039,1
2040,1
2041,1
2042,1
2043,2
2044,1
2045,1
2046,0
2047,1
2048,2
2049,1
2050,1
2051,1
2052,0
2053,1
2054,1
2055,1
2056,2
2057,2
2058,0
2059,1
2060,1
2061,2
2062,1
2063,2
2064,1
2065,0
2066,2
2067,1
2068,1
2069,1
2070,2
2071,1
2072,1
2073,1
2074,0
2075,2
2076,1
2077,1
2078,1
2079,1
2080,0
2081,2
2082,2
2083,0
2084,0
2085,1
2086,0
2087,1
2088,2
2089,1
2090,2
2091,1
2092,0
2093,1
2094,2
2095,1
2096,0
2097,1
2098,2
2099,1
2100,2
2101,0
2102,1
2103,0
2104,1
2105,2
2106,0
2107,1
2108,1
2109,2
2110,0
2111,1
2112,1
2113,1
2114,1
2115,0
2116,2
2117,2
2118,0
2119,1
2120,2
2121,2
2122,1
2123,0
2124,0
2125,1
2126,0
2127,1
2128,1
2129,0
2130,1
2131,1
2132,1
2133,2
2134,1
2135,1
2136,1
2137,1
2138,2
2139,1
2140,2
2141,1
2142,0
2143,1
2144,0
2145,1
2146,0
2147,0
2148,1
2149,1
2150,1
2151,1
2152,1
2153,1
2154,0
2155,1
2156,2
2157,0
2158,2
2159,0
2160,2
2161,0
2162,1
2163,1
2164,1
2165,1
2166,0
2167,1
2168,1
2169,2
2170,2
2171,0
2172,0
2173,1
2174,2
2175,1
2176,1
2177,2
2178,2
2179,2
2180,2
2181,1
2182,0
2183,0
2184,1
2185,1
2186,1
2187,2
2188,0
2189,0
2190,1
2191,1
2192,1
2193,1
2194,2
2195,0
2196,1
2197,2
2198,0
2199,1
2200,1
2201,0
2202,0
2203,0
2204,1
2205,2
2206,2
2207,2
2208,0
2209,2
2210,0
2211,1
2212,2
2213,1
2214,1
2215,1
2216,1
2217,1
2218,1
2219,1
2220,1
2221,0
2222,2
2223,2
2224,0
2225,2
2226,2
2227,2
2228,1
2229,1
2230,0
2231,1
2232,1
2233,1
2234,1
2235,2
2236,2
2237,1
2238,1
2239,2
2240,0
2241,0
2242,2
2243,1
2244,1
2245,2
2246,1
2247,0
2248,2
2249,1
2250,0
2251,2
2252,2
2253,2
2254,2
2255,1
2256,1
2257,1
2258,2
2259,1
2260,1
2261,1
2262,0
2263,1
2264,2
2265,1
2266,1
2267,1
2268,1
2269,1
2270,1
2271,2
2272,0
2273,1
2274,1
2275,1
2276,2
2277,0
2278,1
2279,2
2280,1
2281,1
2282,0
2283,0
2284,0
2285,1
2286,1
2287,2
2288,0
2289,2
2290,0
2291,1
2292,2
2293,0
2294,1
2295,1
2296,0
2297,0
2298,1
2299,0
2300,1
2301,1
2302,1
2303,1
2304,2
2305,1
2306,1
2307,2
2308,0
2309,0
2310,2
2311,1
2312,1
2313,1
2314,1
2315,2
2316,1
2317,0
2318,1
2319,1
2320,1
2321,2
2322,1
2323,1
2324,2
2325,1
2326,2
2327,1
2328,2
2329,2
2330,0
2331,1
2332,0
2333,1
2334,1
2335,1
2336,0
2337,1
2338,1
2339,2
2340,1
2341,1
2342,1
2343,0
2344,1
2345,1
2346,2
2347,2
2348,1
2349,1
2350,1
2351,2
2352,0
2353,1
2354,0
2355,0
2356,1
2357,2
2358,0
2359,0
2360,1
2361,2
2362,1
2363,2
2364,1
2365,0
2366,1
2367,1
2368,0
2369,0
2370,0
2371,1
2372,0
2373,1
2374,1
2375,0
2376,2
2377,2
2378,1
2379,2
2380,0
2381,0
2382,2
2383,0
2384,2
2385,0
2386,1
2387,1
2388,0
2389,0
2390,0
2391,0
2392,0
2393,2
2394,2
2395,1
2396,0
2397,1
2398,1
2399,1
2400,1
2401,1
2402,1
2403,1
2404,0
2405,0
2406,1
2407,0
2408,2
2409,1
2410,1
2411,1
2412,1
2413,1
2414,1
2415,2
2416,0
2417,2
2418,2
2419,2
2420,1
2421,1
2422,1
2423,2
2424,0
2425,2
2426,1
2427,2
2428,2
2429,2
2430,2
2431,2
2432,0
2433,1
2434,0
2435,1
2436,1
2437,1
2438,0
2439,1
2440,0
2441,1
2442,1
2443,2
2444,1
2445,1
2446,0
2447,1
2448,1
2449,2
2450,1
2451,0
2452,0
2453,1
2454,2
2455,2
2456,0
2457,2
2458,2
2459,0
2460,1
2461,1
2462,1
2463,0
2464,1
2465,1
2466,2
2467,0
2468,2
2469,0
2470,1
2471,2
2472,1
2473,0
2474,2
2475,1
2476,1
2477,1
2478,0
2479,2
2480,1
2481,0
2482,2
2483,1
2484,2
2485,0
2486,0
2487,2
2488,2
2489,1
2490,1
2491,0
2492,0
2493,0
2494,2
2495,1
2496,0
2497,1
2498,1
2499,1
2500,1
2501,0
2502,1
2503,0
2504,2
2505,2
2506,1
2507,1
2508,1
2509,0
2510,1
2511,1
2512,1
2513,1
2514,1
2515,1
2516,1
2517,1
2518,2
2519,0
2520,0
2521,1
2522,1
2523,1
2524,0
2525,0
2526,1
2527,1
2528,1
2529,1
2530,0
2531,1
2532,1
2533,1
2534,1
2535,1
2536,2
2537,0
2538,0
2539,2
2540,0
2541,2
2542,1
2543,2
2544,2
2545,1
2546,1
2547,0
2548,0
2549,1
2550,2
2551,1
2552,2
2553,0
2554,2
2555,1
2556,1
2557,0
2558,2
2559,1
2560,1
2561,0
2562,1
2563,1
2564,2
2565,1
2566,2
2567,2
2568,2
2569,2
2570,1
2571,0
2572,0
2573,2
2574,0
2575,1
2576,1
2577,1
2578,1
2579,2
2580,1
2581,0
2582,1
2583,2
2584,0
2585,2
2586,2
2587,0
2588,1
2589,0
2590,1
2591,0
2592,0
2593,0
2594,1
2595,2
2596,1
2597,2
2598,1
2599,1
2600,2
2601,2
2602,0
2603,1
2604,1
2605,0
2606,1
2607,1
2608,2
2609,1
2610,2
2611,0
2612,0
2613,1
2614,0
2615,1
2616,1
2617,0
2618,0
2619,1
2620,1
2621,1
2622,1
2623,0
2624,2
2625,0
2626,1
2627,0
2628,2
2629,2
2630,1
2631,2
2632,1
2633,1
2634,1
2635,1
2636,0
2637,1
2638,1
2639,1
2640,1
2641,2
2642,2
2643,1
2644,2
2645,1
2646,1
2647,1
2648,1
2649,1
2650,0
2651,2
2652,1
2653,1
2654,2
2655,1
2656,1
2657,0
2658,0
2659,2
2660,1
2661,0
2662,1
2663,0
2664,1
2665,2
2666,0
2667,0
2668,2
2669,1
2670,0
2671,2
2672,1
2673,1
2674,0
2675,1
2676,1
2677,1
2678,1
2679,1
2680,2
2681,2
2682,1
2683,1
2684,1
2685,2
2686,1
2687,0
2688,2
2689,1
2690,1
2691,0
2692,2
2693,1
2694,1
2695,2
2696,1
2697,0
2698,0
2699,2
2700,0
2701,2
2702,1
2703,0
2704,1
2705,1
2706,0
2707,0
2708,0
2709,1
2710,1
2711,0
2712,0
2713,0
2714,1
2715,0
2716,0
2717,0
2718,1
2719,1
2720,0
2721,1
2722,1
2723,1
2724,1
2725,1
2726,1
2727,1
2728,1
2729,1
2730,0
2731,2
2732,0
2733,2
2734,1
2735,1
2736,0
2737,0
2738,2
2739,0
2740,1
2741,1
2742,1
2743,0
2744,1
2745,0
2746,2
2747,2
2748,1
2749,2
2750,1
2751,1
2752,1
2753,0
2754,1
2755,1
2756,2
2757,0
2758,1
2759,1
2760,2
2761,1
2762,2
2763,0
2764,2
2765,1
2766,0
2767,1
2768,2
2769,1
2770,2
2771,0
2772,1
2773,1
2774,1
2775,0
2776,1
2777,0
2778,1
2779,0
2780,2
2781,2
2782,1
2783,1
2784,0
2785,1
2786,1
2787,1
2788,1
2789,1
2790,2
2791,0
2792,2
2793,1
2794,1
2795,2
2796,2
2797,0
2798,0
2799,1
2800,0
2801,1
2802,0
2803,1
2804,2
2805,1
2806,1
2807,2
2808,2
2809,0
2810,2
2811,1
2812,1
2813,2
2814,1
2815,2
2816,1
2817,2
2818,1
2819,1
2820,1
2821,1
2822,1
2823,1
2824,1
2825,1
2826,0
2827,1
2828,1
2829,0
2830,0
2831,1
2832,1
2833,2
2834,0
2835,0
2836,1
2837,1
2838,0
2839,1
2840,0
2841,0
2842,1
2843,1
2844,1
2845,1
2846,1
2847,1
2848,2
2849,2
2850,2
2851,2
2852,1
2853,1
2854,2
2855,1
2856,2
2857,1
2858,0
2859,1
2860,1
2861,1
2862,1
2863,1
2864,1
2865,1
2866,1
2867,1
2868,1
2869,1
2870,0
2871,2
2872,0
2873,1
2874,0
2875,0
2876,0
2877,0
2878,2
2879,0
2880,1
2881,2
2882,1
2883,0
2884,1
2885,1
2886,1
2887,1
2888,0
2889,2
2890,1
2891,1
2892,1
2893,2
2894,2
2895,1
2896,1
2897,1
2898,0
2899,0
2900,1
2901,1
2902,1
2903,2
2904,2
2905,2
2906,0
2907,0
2908,0
2909,1
2910,1
2911,1
2912,2
2913,2
2914,2
2915,1
2916,0
2917,1
2918,1
2919,0
2920,1
2921,0
2922,2
2923,1
2924,2
2925,1
2926,0
2927,1
2928,1
2929,0
2930,1
2931,0
2932,1
2933,1
2934,2
2935,0
2936,1
2937,0
2938,0
2939,1
2940,1
2941,2
2942,1
2943,2
2944,2
2945,0
2946,1
2947,0
2948,1
2949,1
2950,0
2951,1
2952,1
2953,1
2954,2
2955,0
2956,1
2957,2
2958,1
2959,1
2960,1
2961,1
2962,1
2963,1
2964,2
2965,1
2966,0
2967,0
2968,0
2969,2
2970,1
2971,0
2972,2
2973,0
2974,1
2975,1
2976,1
2977,0
2978,2
2979,2
2980,0
2981,0
2982,1
2983,1
2984,2
2985,2
2986,1
2987,1
2988,0
2989,1
2990,0
2991,1
2992,1
2993,1
2994,1
2995,1
2996,0
2997,0
