id,y
170,68.78095
171,55.126804
172,74.057045
173,69.42038
174,73.16687
175,82.12323
176,59.87266
177,73.7819
178,84.994865
179,77.44224
180,74.98322
181,60.71324
182,58.902794
183,74.12879
184,55.32026
185,74.73892
186,68.18836
187,70.32194
188,82.64192
189,62.597042
190,69.75948
191,69.424355
192,77.99115
193,72.07859
194,75.800186
195,57.212914
196,77.72399
197,58.418087
198,67.403824
199,73.88689
200,61.649376
201,57.547985
202,56.196842
203,66.41399
204,71.21429
205,72.246445
206,67.0092
207,70.34496
208,67.12963
209,82.674065
210,67.383705
211,62.777058
212,65.02238
213,65.634895
214,66.30475
215,75.013885
216,65.79612
217,68.51271
218,85.07722
219,63.716873
220,79.16031
221,77.908264
222,72.159775
223,73.47501
224,81.60572
225,50.726414
226,79.40753
227,66.76319
228,77.64318
229,49.00401
230,56.71383
231,67.400696
232,69.90989
233,72.04058
234,65.54571
235,63.743732
236,83.60857
237,55.210697
238,72.57894
239,68.50866
240,78.87312
241,62.12598
242,75.57929
243,61.135353
244,76.0298
245,78.70313
246,56.865917
247,71.17539
248,67.261765
249,70.44968
250,55.91135
251,61.81481
252,72.245125
253,71.739235
254,73.061806
255,76.62727
256,55.14134
257,82.18296
258,59.06988
259,67.13182
260,68.9376
261,59.081867
262,80.84124
263,71.820175
264,73.676865
265,75.538376
266,76.95696
267,68.40489
268,57.325027
269,69.00822
270,71.60261
271,55.59913
272,80.776245
273,75.46253
274,83.249886
275,50.872196
276,55.335213
277,54.505302
278,78.27805
279,62.673134
280,66.31697
281,59.58617
282,76.14527
283,77.47792
284,64.85402
285,80.11975
286,71.16483
287,58.430588
288,58.600147
289,60.073116
290,66.22879
291,80.14366
292,74.635445
293,66.10981
294,62.361267
295,54.571888
296,70.46227
297,77.85165
298,78.39346
299,67.25919
300,80.24986
301,78.24503
302,75.81356
303,52.798428
304,70.37688
305,71.75865
306,67.429535
307,70.84057
308,75.8525
309,67.790794
310,75.01836
311,64.37707
312,80.610794
313,71.81621
314,58.797127
315,66.41646
316,62.044773
317,58.310806
318,64.9288
319,80.261406
320,65.781425
321,75.43077
322,79.66044
323,75.733635
324,81.157486
325,71.02171
326,78.24972
327,68.77801
328,73.080376
329,70.85262
330,77.89306
331,72.95382
332,73.72741
333,70.52636
334,58.689728
335,69.61954
336,63.476055
337,81.257576
338,60.53393
339,66.49773
340,66.74989
341,67.70348
342,71.59924
343,61.474854
344,83.002144
345,61.241814
346,63.09415
347,72.79964
348,56.568718
349,75.65686
350,76.03529
351,65.19396
352,75.41562
353,82.34237
354,72.41291
355,58.39238
356,61.436226
357,84.06527
358,73.68743
359,62.804855
360,58.3138
361,78.70328
362,77.9991
363,59.479683
364,77.925285
365,77.76413
366,68.12262
367,70.213554
368,54.527874
369,76.08064
370,69.095955
371,76.28243
372,60.242657
373,48.887394
374,78.37889
375,55.520515
376,73.71278
377,76.81549
378,76.524086
379,68.94265
380,71.712875
381,81.418205
382,69.85738
383,74.8412
384,75.974785
385,71.71077
386,60.6734
387,65.53517
388,64.08783
389,67.03899
390,64.888245
391,71.60554
392,74.306244
393,60.45215
394,64.26265
395,77.804
396,77.865486
397,75.743774
398,63.552147
399,65.422554
400,70.37553
401,67.78413
402,82.90027
403,68.595
404,61.388695
405,76.24018
406,71.206535
407,85.2524
408,74.827934
409,71.71131
410,73.139114
411,80.65341
412,75.37473
413,83.192116
414,60.411457
415,62.201054
416,62.00248
417,85.56599
418,69.267815
419,84.00985
420,73.34634
421,79.78172
422,79.323105
423,82.18926
424,63.63715
425,77.24097
426,61.45588
427,64.87712
428,66.102806
429,66.05052
430,57.37365
431,51.372845
432,47.952053
433,78.78711
434,62.69195
435,76.8696
436,62.95542
437,74.63502
438,79.36802
439,73.74832
440,73.72524
441,79.78399
442,78.653465
443,58.03726
444,67.077126
445,80.89812
446,58.571423
447,76.42606
448,60.942253
449,63.408077
450,68.61142
451,58.099106
452,63.226925
453,66.37818
454,79.22996
455,60.199776
456,74.44422
457,73.35093
458,61.33284
459,72.07718
460,60.62774
461,70.77679
462,66.492775
463,71.179924
464,69.288345
465,54.179775
466,61.513836
467,80.618034
468,63.684204
469,79.603806
470,64.56068
471,67.66
472,74.20251
473,81.34195
474,82.29681
475,75.24669
476,74.523315
477,76.55937
478,58.379124
479,77.51777
480,63.118313
481,63.68892
482,79.25237
483,87.02759
484,57.210167
485,76.2058
486,75.30764
487,59.14659
488,67.82082
489,76.67608
490,78.235245
491,70.08618
492,79.83956
493,52.01043
494,57.61672
495,65.55735
496,64.57361
497,69.65726
498,73.98772
499,68.56879
500,59.49747
501,74.373604
502,55.776833
503,67.23833
504,73.41943
505,65.09374
506,78.512054
507,64.98114
508,68.96237
509,65.74819
510,73.652
511,61.41324
512,80.225914
513,51.63147
514,57.538815
515,68.6304
516,63.28378
517,72.84713
518,59.849716
519,73.492165
520,80.142006
521,73.14779
522,63.040676
523,76.65
524,78.02461
525,76.68835
526,61.039585
527,62.515118
528,67.22991
529,78.1575
530,55.388832
531,69.59383
532,82.682915
533,68.24255
534,67.07904
535,71.54486
536,62.0004
537,74.60985
538,75.609985
539,58.15032
540,54.738792
541,72.73516
542,48.911793
543,78.955345
544,71.34762
545,79.4763
546,69.60002
547,61.81187
548,63.88495
549,62.318962
550,80.81871
551,80.540276
552,75.556465
553,71.522865
554,83.45056
555,60.04687
556,73.89447
557,65.47885
558,68.09743
559,66.82785
560,52.434376
561,69.00789
562,76.25994
563,66.65243
564,72.29594
565,67.9423
566,73.29584
567,76.31258
568,65.62495
569,67.61461
570,69.8959
571,82.09278
572,65.63597
573,70.86197
574,68.63502
575,68.63298
576,72.64158
577,79.00294
578,75.84192
579,53.529907
580,68.15324
581,57.783016
582,76.650505
583,71.402336
584,71.41365
585,63.47134
586,74.92186
587,55.86276
588,73.06981
589,69.693825
590,73.079315
591,70.37715
592,57.92183
593,82.20754
594,70.80016
595,68.55936
596,56.531845
597,67.79511
598,70.56507
599,73.585045
600,59.684444
601,68.44803
602,66.681854
603,65.25346
604,66.61317
605,81.67936
606,72.708984
607,52.228745
608,71.30267
609,63.914196
610,59.455635
611,62.21988
612,60.803204
613,63.136837
614,62.718098
615,82.392006
616,76.5963
617,70.475006
618,80.15027
619,74.30153
620,71.00593
621,68.565834
622,80.16477
623,68.49311
624,69.14054
625,82.895195
626,62.65774
627,52.985725
628,67.09941
629,72.81567
630,62.338768
631,61.79823
632,60.868805
633,70.017395
634,62.8761
635,59.221672
636,74.07464
637,51.847076
638,77.2524
639,70.65245
640,56.14439
641,67.60797
642,76.9724
643,62.97561
644,55.02945
645,56.072464
646,78.31367
647,56.358112
648,66.6598
649,76.87467
650,64.58109
651,75.609665
652,59.19823
653,68.831665
654,61.633724
655,62.600918
656,72.498665
657,57.026436
658,83.81222
659,63.474213
660,73.957115
661,63.076897
662,77.69812
663,70.97501
664,66.75328
665,69.986946
666,60.495346
667,78.24243
668,70.490166
669,81.7723
670,69.53376
671,51.042522
672,76.32884
673,58.648026
674,73.981895
675,64.73227
676,52.24063
677,73.79082
678,69.06741
679,81.83233
680,59.910923
681,59.851254
682,75.38076
683,72.258736
684,70.65346
685,62.881065
686,80.18029
687,56.58175
688,61.466667
689,51.913837
690,74.489235
691,70.81209
692,78.96166
693,71.66274
694,63.329624
695,53.392097
696,74.99901
697,77.67556
698,60.013016
699,78.897415
700,71.65784
701,75.29097
702,78.04307
703,63.591576
704,70.08427
705,76.61619
706,80.99
707,68.912
708,78.76048
709,72.36015
710,75.895706
711,54.109047
712,60.709354
713,71.91898
714,58.358498
715,45.350933
716,61.276066
717,68.204384
718,76.58815
719,63.78651
720,57.41372
721,76.31218
722,70.97624
723,72.86748
724,64.6392
725,70.40646
726,69.39822
727,61.343403
728,72.23511
729,66.038506
730,63.6427
731,73.74897
732,65.95513
733,69.11852
734,70.5774
735,62.26705
736,65.8679
737,79.09482
738,60.087902
739,69.46558
740,72.476715
741,69.53082
742,80.75465
743,69.74487
744,54.862637
745,69.7556
746,67.357574
747,66.15601
748,80.50944
749,68.13903
750,73.237465
751,61.47645
752,63.325954
753,68.82653
754,75.91435
755,82.072235
756,75.68445
757,70.73938
758,75.2528
759,50.689003
760,64.95944
761,64.80217
762,72.92372
763,73.35688
764,74.207756
765,79.537735
766,81.34484
767,56.901825
768,67.055824
769,62.835457
770,82.08927
771,66.03469
772,64.0581
773,77.30758
774,74.914566
775,70.30189
