id,y
491,66.686874
492,77.77341
493,56.425014
494,58.597397
495,64.76672
496,67.00727
497,70.141495
498,72.28733
499,69.98305
500,62.855747
501,71.52793
502,62.36679
503,65.57658
504,75.013855
505,62.87547
506,77.65151
507,62.80939
508,67.80768
509,68.64607
510,70.86944
511,59.238262
512,56.46034
513,53.91213
514,60.282368
515,63.35015
516,66.977
517,73.43554
518,61.15513
519,74.87696
520,76.28838
521,70.81778
522,64.42559
523,80.22721
524,78.28023
525,74.65497
526,56.07135
527,63.193306
528,69.98923
529,76.52098
530,58.91685
531,69.582375
532,81.45502
533,68.93255
534,64.15022
535,69.60313
536,66.24842
537,77.904305
538,74.87589
539,56.986744
540,52.840145
541,76.530045
542,57.39065
543,76.36003
544,73.21233
545,79.55015
546,68.16476
547,59.531433
548,62.299435
549,67.75703
550,77.17186
551,70.75741
552,78.69526
553,65.48254
554,63.389744
555,62.154636
556,70.0165
557,64.3866
558,66.6756
559,68.70914
560,51.273113
561,72.702614
562,76.22727
563,67.76114
564,72.12862
565,64.40155
566,71.38713
567,72.284294
568,64.44831
569,66.48731
570,69.473045
571,80.343155
572,66.89631
573,69.73789
574,72.88271
575,68.56271
576,73.744774
577,78.21488
578,76.21448
579,60.606724
580,63.910522
581,56.696976
582,75.33901
583,71.60481
584,72.89083
585,67.6879
586,75.251625
587,55.56682
588,70.87551
589,70.08261
590,71.16323
591,68.10351
592,56.618153
593,80.00429
594,68.13314
595,69.84904
596,54.853874
597,67.15467
598,69.60364
599,72.21892
600,60.46795
601,66.50303
602,68.34595
603,64.29584
604,70.50074
605,76.179985
606,73.43503
607,59.303417
608,70.13874
609,66.60556
610,58.176758
611,63.14202
612,61.35752
613,68.63547
614,61.76142
615,82.184654
616,80.53581
617,70.41976
618,60.66652
619,71.90684
620,71.67786
621,63.16863
622,79.51249
623,62.757538
624,71.433586
625,80.58338
626,65.577286
627,59.29325
628,70.938095
629,71.592285
630,63.188778
631,58.611134
632,61.961346
633,67.55245
634,63.435066
635,59.012814
636,73.19311
637,59.308365
638,76.07439
639,71.04525
640,53.73376
641,68.742546
642,77.56057
643,66.032455
644,54.088886
645,57.595203
646,81.16509
647,53.412792
648,65.54401
649,76.57646
650,65.53682
651,78.18104
652,56.134914
653,69.47019
654,61.642906
655,62.82988
656,76.03651
657,61.3222
658,81.93764
659,68.785225
660,74.75664
661,68.938446
662,75.40103
663,68.93635
664,67.78979
665,71.32833
666,61.845676
667,77.13914
668,70.18602
669,82.4544
670,68.40454
671,59.107864
672,73.432526
673,61.40901
674,74.85902
675,67.3624
676,51.180134
677,69.938515
678,72.72238
679,65.05847
680,59.879745
681,59.472393
682,72.46518
683,70.70816
684,70.24749
685,60.163376
686,58.70026
687,58.188652
688,62.369263
689,59.573647
690,70.39201
691,67.585396
692,76.54958
693,68.59078
694,62.856735
695,55.526054
696,79.81498
697,77.304474
698,62.220898
699,77.65802
700,73.261604
701,63.68081
702,78.86168
703,60.664684
704,66.443794
705,76.27232
706,73.45392
707,69.39235
708,78.32841
709,74.7552
710,74.405975
711,54.946068
712,65.113
713,68.88607
714,57.47196
715,54.88496
716,61.377113
717,67.13182
718,72.30563
719,64.855125
720,59.325943
721,79.527725
722,69.87594
723,73.827286
724,61.271088
725,75.08017
726,66.33293
727,60.632782
728,72.43953
729,65.19554
730,62.630512
731,75.66657
732,61.2319
733,67.94899
734,71.325294
735,66.05624
736,68.60167
737,77.7918
738,62.757347
739,69.83986
740,68.40153
741,68.596344
742,80.150734
743,70.69764
744,53.808506
745,71.91097
746,73.0734
747,66.37168
748,77.99387
749,66.22055
750,71.03763
751,62.38715
752,63.48151
753,70.168884
754,74.00469
755,79.53726
756,74.9475
757,71.57546
758,75.03471
759,49.686954
760,65.20555
761,66.64726
762,72.68529
763,74.9473
764,68.99361
765,78.067535
766,78.23512
767,53.531673
768,64.97209
769,62.168415
770,81.57687
771,68.462006
772,66.14274
773,76.75739
774,74.11615
775,69.30675
