,id,y
178,178.0,78.907104
179,179.0,75.20223
180,180.0,75.92712
181,181.0,61.91293
182,182.0,57.812946
183,183.0,71.781815
184,184.0,54.018845
185,185.0,72.79425
186,186.0,66.80469
187,187.0,68.57444
188,188.0,78.92717
189,189.0,61.445614
190,190.0,74.98597
191,191.0,70.629196
192,192.0,77.5197
193,193.0,75.52793
194,194.0,74.43928
195,195.0,61.352535
196,196.0,75.001625
197,197.0,58.62351
198,198.0,67.61424
199,199.0,69.55742
200,200.0,61.496788
201,201.0,70.740845
202,202.0,56.61088
203,203.0,70.87517
204,204.0,66.89325
205,205.0,76.89583
206,206.0,65.07124
207,207.0,73.62065
208,208.0,67.355194
209,209.0,83.74962
210,210.0,66.108
211,211.0,62.378338
212,212.0,67.70691
213,213.0,66.540344
214,214.0,65.49717
215,215.0,79.60285
216,216.0,67.12335
217,217.0,67.44547
218,218.0,63.107243
219,219.0,64.932655
220,220.0,77.055275
221,221.0,71.288216
222,222.0,75.96393
223,223.0,73.97581
224,224.0,57.36663
225,225.0,60.42304
226,226.0,82.03879
227,227.0,66.3709
228,228.0,62.99254
229,229.0,51.801212
230,230.0,59.5594
231,231.0,64.16462
232,232.0,67.52691
233,233.0,69.67775
234,234.0,61.677105
235,235.0,61.344418
236,236.0,79.361435
237,237.0,51.264343
238,238.0,74.55905
239,239.0,74.854294
240,240.0,76.75612
241,241.0,58.201664
242,242.0,69.73122
243,243.0,62.72005
244,244.0,75.541534
245,245.0,81.19341
246,246.0,63.5017
247,247.0,72.43966
248,248.0,71.68447
249,249.0,64.13847
250,250.0,61.998425
251,251.0,60.27544
252,252.0,74.632935
253,253.0,69.18683
254,254.0,71.37878
255,255.0,71.290665
256,256.0,52.804874
257,257.0,80.99452
258,258.0,61.60836
259,259.0,69.87894
260,260.0,74.46189
261,261.0,57.842636
262,262.0,77.80288
263,263.0,75.24468
264,264.0,74.30689
265,265.0,71.33003
266,266.0,77.69605
267,267.0,63.636086
268,268.0,62.76986
269,269.0,65.701035
270,270.0,75.622375
271,271.0,73.192635
272,272.0,81.22969
273,273.0,75.65057
274,274.0,85.00217
275,275.0,53.223206
276,276.0,50.03733
277,277.0,57.513474
278,278.0,81.151726
279,279.0,62.622692
280,280.0,70.67805
281,281.0,64.64688
282,282.0,74.508766
283,283.0,63.886883
284,284.0,57.083767
285,285.0,82.29244
286,286.0,72.81253
287,287.0,60.147255
288,288.0,57.335663
289,289.0,59.151985
290,290.0,66.61611
291,291.0,78.207664
292,292.0,75.50316
293,293.0,67.044846
294,294.0,64.05566
295,295.0,53.834633
296,296.0,70.86266
297,297.0,75.23586
298,298.0,78.932175
299,299.0,72.1681
300,300.0,62.51
301,301.0,75.00359
302,302.0,75.62721
303,303.0,57.799084
304,304.0,71.533226
305,305.0,72.86202
306,306.0,70.22617
307,307.0,72.803375
308,308.0,75.515396
309,309.0,65.522766
310,310.0,77.14878
311,311.0,63.035957
312,312.0,77.19481
313,313.0,75.3109
314,314.0,55.666348
315,315.0,64.06056
316,316.0,61.6833
317,317.0,55.70268
318,318.0,59.010216
319,319.0,75.81864
320,320.0,63.483166
321,321.0,76.2538
322,322.0,79.53542
323,323.0,70.68535
324,324.0,78.20372
325,325.0,71.032486
326,326.0,76.2453
327,327.0,66.83778
328,328.0,72.214134
329,329.0,70.200554
330,330.0,60.610615
331,331.0,72.08768
332,332.0,69.28284
333,333.0,66.328186
334,334.0,59.11356
335,335.0,71.28899
336,336.0,62.894756
337,337.0,79.352066
338,338.0,65.18248
339,339.0,65.20309
340,340.0,70.88427
341,341.0,64.521324
342,342.0,70.07461
343,343.0,61.321613
344,344.0,78.687195
345,345.0,60.603775
346,346.0,68.146164
347,347.0,76.53962
348,348.0,55.78381
349,349.0,68.89646
350,350.0,71.17184
351,351.0,73.52752
352,352.0,75.184746
353,353.0,78.66387
354,354.0,66.30649
355,355.0,63.154552
356,356.0,62.105465
357,357.0,79.71225
358,358.0,74.36832
359,359.0,69.43736
360,360.0,65.38355
361,361.0,82.92337
362,362.0,79.88503
363,363.0,57.74188
364,364.0,73.69534
365,365.0,60.0959
366,366.0,65.611595
367,367.0,73.83032
368,368.0,60.982365
369,369.0,77.981606
370,370.0,66.180954
371,371.0,69.87947
372,372.0,57.528397
373,373.0,51.743168
374,374.0,81.22757
375,375.0,57.423195
376,376.0,76.17982
377,377.0,80.36521
378,378.0,81.257904
379,379.0,68.96678
380,380.0,76.15389
381,381.0,83.699425
382,382.0,74.6166
383,383.0,78.01468
384,384.0,69.95003
385,385.0,71.90517
386,386.0,64.086296
387,387.0,68.02732
388,388.0,66.48705
389,389.0,59.60106
390,390.0,61.671062
391,391.0,74.95256
392,392.0,68.914635
393,393.0,64.323074
394,394.0,62.35722
395,395.0,83.638054
396,396.0,84.16229
397,397.0,74.9475
398,398.0,58.764538
399,399.0,65.15177
400,400.0,72.03856
401,401.0,68.22743
402,402.0,80.55593
403,403.0,66.69698
404,404.0,61.152893
405,405.0,77.87133
406,406.0,71.16039
407,407.0,85.398926
408,408.0,75.12543
409,409.0,70.709564
410,410.0,73.12329
411,411.0,82.758896
412,412.0,68.995964
413,413.0,77.10817
414,414.0,58.7535
415,415.0,62.275482
416,416.0,62.68429
417,417.0,82.03167
418,418.0,65.97681
419,419.0,58.691578
420,420.0,75.07397
421,421.0,70.38066
422,422.0,78.519135
423,423.0,78.41652
424,424.0,59.21987
425,425.0,84.46666
426,426.0,60.162804
427,427.0,69.9235
428,428.0,69.37869
429,429.0,64.33057
430,430.0,60.930172
431,431.0,57.41887
432,432.0,52.782806
433,433.0,79.96897
434,434.0,61.94218
435,435.0,80.02094
436,436.0,62.114006
437,437.0,75.33957
438,438.0,76.358505
439,439.0,71.94511
440,440.0,76.766846
441,441.0,76.437225
442,442.0,72.07878
443,443.0,53.491673
444,444.0,70.512665
445,445.0,83.30478
446,446.0,64.55624
447,447.0,71.57419
448,448.0,56.892677
449,449.0,69.60587
450,450.0,67.57238
451,451.0,54.321953
452,452.0,65.22144
453,453.0,71.33639
454,454.0,82.30262
455,455.0,59.746307
456,456.0,67.945366
457,457.0,76.19803
458,458.0,55.043682
459,459.0,70.45183
460,460.0,65.83419
461,461.0,69.45882
462,462.0,68.06177
463,463.0,70.22301
464,464.0,69.72037
465,465.0,61.06314
466,466.0,60.899612
467,467.0,76.691414
468,468.0,59.998325
469,469.0,77.22119
470,470.0,65.60393
471,471.0,66.68309
472,472.0,77.24091
473,473.0,82.92708
474,474.0,79.18648
475,475.0,66.90356
476,476.0,67.213615
477,477.0,75.45385
478,478.0,58.804348
479,479.0,79.6979
480,480.0,57.800713
481,481.0,67.34666
482,482.0,74.93942
483,483.0,85.06006
484,484.0,59.24345
485,485.0,72.90077
486,486.0,79.51756
487,487.0,53.010857
488,488.0,68.979454
489,489.0,74.850044
490,490.0,78.08836
491,491.0,70.856766
492,492.0,78.6884
493,493.0,52.686874
494,494.0,59.666428
495,495.0,64.537964
496,496.0,64.07297
497,497.0,72.60603
498,498.0,71.91736
499,499.0,62.360786
500,500.0,57.03206
501,501.0,70.20385
502,502.0,62.366127
503,503.0,63.99872
504,504.0,79.82526
505,505.0,69.16709
506,506.0,84.63621
507,507.0,66.881226
508,508.0,61.82356
509,509.0,67.94973
510,510.0,71.84758
511,511.0,62.817078
512,512.0,57.476242
513,513.0,55.896477
514,514.0,62.210648
515,515.0,68.92194
516,516.0,67.70501
517,517.0,72.7238
518,518.0,60.87303
519,519.0,75.68279
520,520.0,73.56276
521,521.0,76.09018
522,522.0,61.39008
523,523.0,79.71066
524,524.0,80.060036
525,525.0,75.29771
526,526.0,55.7428
527,527.0,62.728794
528,528.0,68.26227
529,529.0,77.65451
530,530.0,59.433556
531,531.0,70.97003
532,532.0,81.63399
533,533.0,68.426544
534,534.0,67.62665
535,535.0,68.595345
536,536.0,66.971504
537,537.0,77.99755
538,538.0,76.48732
539,539.0,61.05277
540,540.0,54.322765
541,541.0,78.515
542,542.0,58.71728
543,543.0,78.25087
544,544.0,73.620285
545,545.0,74.44365
546,546.0,69.36858
547,547.0,66.36242
548,548.0,59.591
549,549.0,67.87014
550,550.0,79.68979
551,551.0,76.641556
552,552.0,77.873085
553,553.0,72.30792
554,554.0,55.799934
555,555.0,64.18637
556,556.0,67.399765
557,557.0,60.926647
558,558.0,69.15216
559,559.0,71.0611
560,560.0,51.85525
561,561.0,73.312584
562,562.0,78.098175
563,563.0,66.79444
564,564.0,68.22785
565,565.0,65.2189
566,566.0,68.501755
567,567.0,75.43337
568,568.0,65.88305
569,569.0,59.117413
570,570.0,70.97007
571,571.0,75.23693
572,572.0,63.671715
573,573.0,70.70142
574,574.0,70.60065
575,575.0,72.58979
576,576.0,71.92135
577,577.0,71.432724
578,578.0,75.781586
579,579.0,58.4234
580,580.0,63.512814
581,581.0,62.941505
582,582.0,75.53186
583,583.0,74.2701
584,584.0,68.44744
585,585.0,66.09838
586,586.0,79.2267
587,587.0,60.75272
588,588.0,70.49684
589,589.0,75.266174
590,590.0,69.96554
591,591.0,67.07714
592,592.0,55.20475
593,593.0,75.497856
594,594.0,69.41329
595,595.0,70.74925
596,596.0,53.01731
597,597.0,66.497284
598,598.0,67.209045
599,599.0,72.41125
600,600.0,58.72339
601,601.0,66.293236
602,602.0,72.80483
603,603.0,65.52632
604,604.0,71.603485
605,605.0,72.89325
606,606.0,63.804512
607,607.0,60.21378
608,608.0,67.00089
609,609.0,63.1151
610,610.0,52.99381
611,611.0,59.889782
612,612.0,61.234196
613,613.0,69.171715
614,614.0,58.405598
615,615.0,75.36728
616,616.0,75.6866
617,617.0,71.27702
618,618.0,63.911472
619,619.0,72.10348
620,620.0,72.25566
621,621.0,64.33324
622,622.0,75.76598
623,623.0,61.80424
624,624.0,67.63035
625,625.0,82.881676
626,626.0,56.763092
627,627.0,63.86993
628,628.0,73.43981
629,629.0,72.29109
630,630.0,53.613586
631,631.0,59.590153
632,632.0,65.04157
633,633.0,67.97449
634,634.0,64.72865
635,635.0,55.87024
636,636.0,72.37875
637,637.0,59.34194
638,638.0,69.81598
639,639.0,73.14625
640,640.0,58.300514
641,641.0,71.3118
642,642.0,78.385025
643,643.0,67.011696
644,644.0,53.92818
645,645.0,53.59696
646,646.0,81.318825
647,647.0,49.797123
648,648.0,66.17465
649,649.0,79.9473
650,650.0,67.49775
651,651.0,79.99546
652,652.0,57.39372
653,653.0,64.763565
654,654.0,61.54646
655,655.0,61.37387
656,656.0,73.031235
657,657.0,54.023403
658,658.0,75.855034
659,659.0,67.15052
660,660.0,77.14026
661,661.0,64.35748
662,662.0,81.018524
663,663.0,69.68103
664,664.0,70.7237
665,665.0,67.78118
666,666.0,60.19184
667,667.0,79.65685
668,668.0,69.57706
669,669.0,81.247604
670,670.0,69.55097
671,671.0,59.01049
672,672.0,73.24575
673,673.0,63.6118
674,674.0,78.84655
675,675.0,66.30138
676,676.0,43.980793
677,677.0,70.98129
678,678.0,68.51421
679,679.0,61.018887
680,680.0,59.807384
681,681.0,58.337635
682,682.0,72.54597
683,683.0,69.690216
684,684.0,69.83982
685,685.0,60.617508
686,686.0,55.5014
687,687.0,55.448708
688,688.0,55.37156
689,689.0,63.735817
690,690.0,73.71873
691,691.0,64.57294
692,692.0,78.82411
693,693.0,64.60343
694,694.0,63.05008
695,695.0,62.72034
696,696.0,85.91631
697,697.0,77.46329
698,698.0,65.42713
699,699.0,77.359474
700,700.0,76.16877
701,701.0,59.49145
702,702.0,78.09962
703,703.0,57.378323
704,704.0,66.461105
705,705.0,78.622635
706,706.0,80.042046
707,707.0,65.12643
708,708.0,83.291214
709,709.0,75.815384
710,710.0,74.45086
711,711.0,55.063816
712,712.0,69.89531
713,713.0,68.135315
714,714.0,59.064434
715,715.0,53.84166
716,716.0,59.006012
717,717.0,65.77496
718,718.0,73.13831
719,719.0,60.04275
720,720.0,64.89337
721,721.0,80.53645
722,722.0,71.26654
723,723.0,75.27863
724,724.0,64.177795
725,725.0,74.85917
726,726.0,66.63534
727,727.0,62.41056
728,728.0,75.56692
729,729.0,63.988995
730,730.0,57.769527
731,731.0,75.24282
732,732.0,63.802658
733,733.0,63.326206
734,734.0,65.12342
735,735.0,63.027706
736,736.0,72.923134
737,737.0,71.322876
738,738.0,59.68007
739,739.0,69.79323
740,740.0,67.15996
741,741.0,72.30622
742,742.0,80.8259
743,743.0,71.73949
744,744.0,54.332882
745,745.0,74.66345
746,746.0,71.47764
747,747.0,68.45977
748,748.0,78.67483
749,749.0,66.969315
750,750.0,66.912
751,751.0,59.495182
752,752.0,62.912643
753,753.0,70.82022
754,754.0,71.880135
755,755.0,81.30198
756,756.0,72.521515
757,757.0,69.50988
758,758.0,78.86706
759,759.0,57.243767
760,760.0,67.55098
761,761.0,63.69539
762,762.0,76.91606
763,763.0,69.39351
764,764.0,66.30879
765,765.0,83.288864
766,766.0,83.530334
767,767.0,49.068027
768,768.0,66.331505
769,769.0,60.093468
770,770.0,78.45599
771,771.0,64.773094
772,772.0,63.61093
773,773.0,79.15779
774,774.0,72.15557
775,775.0,71.59094
